"idsite","idvisitor","server_time","idvisit","idorder","idaction_sku","idaction_name","idaction_category","idaction_category2","idaction_category3","idaction_category4","idaction_category5","price","quantity","deleted"
2,0x323cb73457f7f752,"2023-11-05 14:48:41",8933,"2023-11-05-29646",3990,3991,0,0,0,0,0,0.0,11,0
2,0xde6122783bdb8065,"2023-11-05 15:14:45",8934,"0",788,789,790,0,0,0,0,4.0,1,0
2,0xde6122783bdb8065,"2023-11-05 15:14:45",8934,"0",2612,2613,709,0,0,0,0,1.5,1,0
2,0x45f5ae45a2d04f07,"2023-11-05 15:02:02",8935,"2023-11-05-29647",2614,3539,0,0,0,0,0,0.0,15,0
2,0x5076c26fe99ac8b2,"2023-11-05 15:02:03",8936,"2023-11-05-29648",1780,1781,0,0,0,0,0,0.0,7,0
2,0x9a3b1f1f30a7cfc8,"2023-11-05 15:02:04",8937,"2023-11-05-29649",663,664,0,0,0,0,0,0.0,1,0
2,0x9a3b1f1f30a7cfc8,"2023-11-05 15:02:04",8937,"2023-11-05-29649",791,792,0,0,0,0,0,0.0,3,0
2,0x9a3b1f1f30a7cfc8,"2023-11-05 15:02:04",8937,"2023-11-05-29649",1211,1212,0,0,0,0,0,0.0,1,0
2,0x9a3b1f1f30a7cfc8,"2023-11-05 15:02:04",8937,"2023-11-05-29649",1707,1708,0,0,0,0,0,0.0,1,0
2,0x9a3b1f1f30a7cfc8,"2023-11-05 15:02:04",8937,"2023-11-05-29649",2849,2850,0,0,0,0,0,0.0,4,0
2,0x82a3bb1c189d55e1,"2023-11-05 15:02:04",8938,"2023-11-05-29650",663,664,0,0,0,0,0,0.0,1,0
2,0x82a3bb1c189d55e1,"2023-11-05 15:02:04",8938,"2023-11-05-29650",1199,1200,0,0,0,0,0,0.0,1,0
2,0x82a3bb1c189d55e1,"2023-11-05 15:02:04",8938,"2023-11-05-29650",3992,3993,0,0,0,0,0,0.0,1,0
2,0x80c756550e06ba72,"2023-11-05 15:02:05",8939,"2023-11-05-29651",666,667,0,0,0,0,0,0.0,1,0
2,0x80c756550e06ba72,"2023-11-05 15:02:05",8939,"2023-11-05-29651",786,787,0,0,0,0,0,0.0,1,0
2,0x8c36450a3c73abdc,"2023-11-05 15:02:05",8940,"2023-11-05-29653",663,664,0,0,0,0,0,0.0,1,0
2,0x8c36450a3c73abdc,"2023-11-05 15:02:05",8940,"2023-11-05-29653",674,675,0,0,0,0,0,0.0,1,0
2,0x8c36450a3c73abdc,"2023-11-05 15:02:05",8940,"2023-11-05-29653",1199,1200,0,0,0,0,0,0.0,1,0
2,0x8c36450a3c73abdc,"2023-11-05 15:02:05",8940,"2023-11-05-29653",1775,1776,0,0,0,0,0,0.0,1,0
2,0xee20a593835db430,"2023-11-05 15:02:05",8941,"2023-11-05-29655",763,764,0,0,0,0,0,0.0,1,0
2,0x03da93004ec048c9,"2023-11-05 15:28:09",8942,"0",663,664,1176,0,0,0,0,6.5,1,0
2,0x03da93004ec048c9,"2023-11-05 15:28:09",8942,"0",786,787,662,0,0,0,0,9.0,1,0
2,0x03da93004ec048c9,"2023-11-05 15:28:09",8942,"0",1174,1175,1176,0,0,0,0,30.0,1,0
2,0x03da93004ec048c9,"2023-11-05 15:28:09",8942,"0",3696,3994,3132,0,0,0,0,14.0,1,1
2,0x9141d3e00a92011b,"2023-11-05 15:26:38",8943,"0",2119,3616,2098,0,0,0,0,1.32,2,0
2,0xbc4a34e44aa941d0,"2023-11-05 15:36:27",8944,"0",3614,3615,1262,0,0,0,0,6.66,1,0
2,0x35a2fd3d75aa528f,"2023-11-05 15:38:06",8945,"0",2099,2100,1257,0,0,0,0,3.5,1,0
2,0x0f0bedf75a64c13c,"2023-11-05 15:54:43",8946,"0",3863,3864,3865,0,0,0,0,8.7,1,0
2,0x946e5ee43f41c351,"2023-11-05 16:18:04",8947,"2023-11-05-29656",710,711,0,0,0,0,0,0.0,1,0
2,0xd42cdb231af3ff37,"2023-11-05 16:18:04",8948,"2023-11-05-29657",682,683,0,0,0,0,0,0.0,1,0
2,0x284399f40e1b4b60,"2023-11-05 16:18:05",8949,"2023-11-05-29658",674,675,0,0,0,0,0,0.0,1,0
2,0x284399f40e1b4b60,"2023-11-05 16:18:05",8949,"2023-11-05-29658",682,683,0,0,0,0,0,0.0,1,0
2,0x52ffe9cabf88654a,"2023-11-05 16:18:05",8950,"2023-11-05-29659",798,1737,0,0,0,0,0,0.0,1,0
2,0x52ffe9cabf88654a,"2023-11-05 16:18:05",8950,"2023-11-05-29659",815,816,0,0,0,0,0,0.0,2,0
2,0x8098379393a81ca8,"2023-11-05 16:18:06",8951,"2023-11-05-29660",674,675,0,0,0,0,0,0.0,2,0
2,0x8098379393a81ca8,"2023-11-05 16:18:06",8951,"2023-11-05-29660",689,690,0,0,0,0,0,0.0,1,0
2,0x5a4a796fcd5bb873,"2023-11-05 16:18:06",8952,"2023-11-05-29661",3138,3139,0,0,0,0,0,0.0,1,0
2,0x8c3007c239f613cc,"2023-11-05 16:18:07",8953,"2023-11-05-29662",798,1737,0,0,0,0,0,0.0,1,0
2,0x8c3007c239f613cc,"2023-11-05 16:18:07",8953,"2023-11-05-29662",2149,2150,0,0,0,0,0,0.0,1,0
2,0x556d673f7ef8719b,"2023-11-05 16:18:07",8954,"2023-11-05-29665",663,664,0,0,0,0,0,0.0,1,0
2,0x556d673f7ef8719b,"2023-11-05 16:18:07",8954,"2023-11-05-29665",666,2628,0,0,0,0,0,0.0,1,0
2,0x556d673f7ef8719b,"2023-11-05 16:18:07",8954,"2023-11-05-29665",674,1716,0,0,0,0,0,0.0,1,0
2,0x556d673f7ef8719b,"2023-11-05 16:18:07",8954,"2023-11-05-29665",3995,3996,0,0,0,0,0,0.0,1,0
2,0xee20a593835db430,"2023-11-05 16:24:52",8955,"0",732,733,734,0,0,0,0,24.0,1,0
2,0x67e7fe0f89230570,"2023-11-05 16:33:44",8956,"0",3709,3710,3708,0,0,0,0,0.37,100,0
2,0xc4a1b213d48f566e,"2023-11-05 16:43:18",8957,"0",723,724,725,0,0,0,0,22.0,1,0
2,0x9a126ae94a0ff6bc,"2023-11-05 16:59:33",8958,"0",1734,1735,1689,0,0,0,0,6.5,1,0
2,0x0f0bedf75a64c13c,"2023-11-05 17:01:01",8959,"0",660,3997,662,0,0,0,0,14.0,1,0
2,0xee20a593835db430,"2023-11-05 17:02:20",8960,"0",732,733,734,0,0,0,0,24.0,1,0
2,0xa44a0683c12523eb,"2023-11-05 17:17:15",8961,"0",682,683,668,0,0,0,0,76.0,4,0
2,0xa44a0683c12523eb,"2023-11-05 17:17:15",8961,"0",684,685,668,0,0,0,0,37.5,3,0
2,0xa44a0683c12523eb,"2023-11-05 17:17:15",8961,"0",694,3998,662,0,0,0,0,12.5,1,0
2,0x5380098ac2482bb8,"2023-11-05 17:15:14",8962,"0",735,736,704,0,0,0,0,12.0,1,0
2,0xc4a1b213d48f566e,"2023-11-05 17:42:28",8963,"0",723,724,725,0,0,0,0,22.0,1,0
2,0x1ed02a339a4b05a4,"2023-11-05 18:00:29",8964,"0",3706,3707,3708,0,0,0,0,0.3,20,0
2,0xabfcd0c98d6a722b,"2023-11-05 18:11:43",8965,"0",1284,1285,678,0,0,0,0,12.0,1,0
2,0xc2a6cb71e4c956db,"2023-11-05 18:38:13",8966,"0",737,1218,1219,0,0,0,0,4.0,1,0
2,0xb5966382c101a78d,"2023-11-05 18:49:54",8967,"0",772,773,774,0,0,0,0,25.0,1,0
2,0x7fce656716149dac,"2023-11-05 19:00:29",8968,"0",1238,1239,745,0,0,0,0,11.0,1,0
2,0x1aa0fb9b9f5e8b3b,"2023-11-05 19:33:56",8969,"0",2145,2146,722,0,0,0,0,11.1,3,0
2,0xb2e3891cb30498f4,"2023-11-05 20:17:22",8970,"0",778,779,678,0,0,0,0,7.0,1,0
2,0x7fce656716149dac,"2023-11-05 20:18:29",8971,"0",1238,1239,745,0,0,0,0,11.0,1,0
2,0x5615e0e1644e264b,"2023-11-05 20:28:09",8972,"0",682,683,668,0,0,0,0,19.0,1,0
2,0x52a6a4777ea66b01,"2023-11-05 21:38:10",8973,"0",684,685,662,0,0,0,0,12.5,1,0
2,0x52a6a4777ea66b01,"2023-11-05 21:38:10",8973,"0",765,766,691,0,0,0,0,28.0,1,1
2,0x52a6a4777ea66b01,"2023-11-05 21:38:10",8973,"0",1191,1192,665,0,0,0,0,10.5,1,0
2,0x52a6a4777ea66b01,"2023-11-05 21:38:10",8973,"0",2847,3816,1176,0,0,0,0,27.0,1,0
2,0x65194dce0d284c6f,"2023-11-05 21:38:50",8974,"0",754,755,756,0,0,0,0,7.5,1,0
2,0xc4594d3013362eab,"2023-11-05 21:55:32",8975,"0",682,683,668,0,0,0,0,19.0,1,0
2,0x92d5c7dc26f2f415,"2023-11-05 22:05:31",8976,"0",682,692,693,0,0,0,0,19.0,1,0
2,0xae46a4d608c82992,"2023-11-05 22:56:00",8977,"0",3999,4000,725,0,0,0,0,43.0,1,0
2,0xa40d3c31cfa3e362,"2023-11-05 23:23:06",8981,"0",3135,3136,3137,0,0,0,0,44.0,1,0
2,0x08a2617e13e73172,"2023-11-06 10:38:18",8987,"0",165,75,141,35,0,0,0,68.0,3,0
2,0x08a2617e13e73172,"2023-11-06 04:46:39",8992,"0",193,142,36,37,141,140,0,55.0,1,0
2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38",8994,"2023-11-06-1037nsjusu4s3894",212,213,207,0,0,0,0,10.0,1,0
2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38",8994,"2023-11-06-666",205,220,207,0,0,0,0,10.0,1,1
2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38",8994,"2023-11-06-666",214,215,0,0,0,0,0,500.11,1,1
2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38",8994,"2023-11-06-666",217,218,219,0,0,0,0,1000.0,2,1
2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38",8994,"2023-11-06-666",221,222,223,0,0,0,0,100.0,2,0
2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38",8994,"2023-11-06-937nsjusu 3894",205,206,207,0,0,0,0,500.0,2,0
2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38",8994,"2023-11-06-937nsjusu 3894",208,209,0,0,0,0,0,5.0,20,1
2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38",8994,"2023-11-06-937nsjusu 3894",210,211,0,0,0,0,0,100.0,6,0
2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38",8994,"2023-11-06-s1037nsjusu4s3894",212,213,207,0,0,0,0,15.0,10,0
2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38",8994,"2023-11-06-sfg1037nsjusu4s3894",205,220,207,0,0,0,0,10.0,1,1
2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38",8994,"2023-11-06-sfg1037nsjusu4s3894",212,213,207,0,0,0,0,130.0,1,0
2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38",8994,"2023-11-06-sfg1037nsjusu4s3894",214,215,0,0,0,0,0,500.11,1,1
2,0xe4002ba0f2c2dd70,"2023-11-06 04:18:38",8994,"2023-11-06-sfg1037nsjusu4s3894",217,218,219,0,0,0,0,1000.0,2,1
2,0x93d5d438d1c06c9f,"2023-11-06 04:18:38",8995,"2023-11-06-76677",221,222,223,0,0,0,0,100.0,2,0
2,0xd021463c03d5f90c,"2023-11-06 08:00:44",9241,"0",714,715,716,0,0,0,0,7.0,1,0
2,0x2c65c17e1a108cd3,"2023-11-06 08:03:49",9242,"0",3686,3687,709,0,0,0,0,1072.0,4,0
2,0x2c65c17e1a108cd3,"2023-11-06 08:03:49",9242,"0",4039,4040,709,0,0,0,0,10.0,1,0
2,0xf631b60e590a3af7,"2023-11-06 08:07:31",9243,"0",682,683,668,0,0,0,0,19.0,1,0
2,0x52a6a4777ea66b01,"2023-11-06 08:51:06",9244,"0",2147,2148,1176,0,0,0,0,26.0,1,0
2,0x52a6a4777ea66b01,"2023-11-06 08:51:06",9244,"0",2640,3624,662,0,0,0,0,12.5,1,0
2,0x52a6a4777ea66b01,"2023-11-06 08:51:06",9244,"0",3151,3152,2886,0,0,0,0,16.0,1,0
2,0x4ee703360c4b1689,"2023-11-06 09:14:30",9245,"2023-11-06-29667",2636,2637,0,0,0,0,0,0.0,0,0
2,0x608aadd25434a8d7,"2023-11-06 09:31:17",9246,"0",740,741,742,0,0,0,0,11.5,1,0
2,0x608aadd25434a8d7,"2023-11-06 09:31:17",9246,"0",1220,1224,1222,0,0,0,0,11.0,1,0
2,0x608aadd25434a8d7,"2023-11-06 09:31:17",9246,"0",3138,3139,1268,0,0,0,0,18.5,1,0
2,0xde6122783bdb8065,"2023-11-06 09:58:43",9247,"2023-11-06-29672",788,789,0,0,0,0,0,0.0,1,0
2,0x9141d3e00a92011b,"2023-11-06 09:58:43",9248,"2023-11-06-29668",2119,2120,0,0,0,0,0,0.0,2,0
2,0x1d7114ebf78c3602,"2023-11-06 09:58:44",9249,"2023-11-06-29673",3614,3615,0,0,0,0,0,0.0,1,0
2,0x9a126ae94a0ff6bc,"2023-11-06 09:58:45",9250,"2023-11-06-29674",1734,1735,0,0,0,0,0,0.0,1,0
2,0xc4a1b213d48f566e,"2023-11-06 09:58:45",9251,"2023-11-06-29669",723,724,0,0,0,0,0,0.0,1,0
2,0x1ed02a339a4b05a4,"2023-11-06 09:58:46",9252,"2023-11-06-29675",3706,4041,0,0,0,0,0,0.0,10,0
2,0xc2a6cb71e4c956db,"2023-11-06 09:58:46",9253,"2023-11-06-29676",737,738,0,0,0,0,0,0.0,1,0
2,0xb5966382c101a78d,"2023-11-06 09:58:48",9254,"2023-11-06-29670",772,773,0,0,0,0,0,0.0,1,0
2,0xbdd9fefc3825026e,"2023-11-06 09:58:48",9255,"2023-11-06-29671",4042,4043,0,0,0,0,0,0.0,1,0
2,0x238717b2455111c8,"2023-11-06 10:33:57",9256,"0",3048,1772,725,0,0,0,0,35.0,1,0
2,0x07f9d9cc1cd515ed,"2023-11-06 10:59:40",9257,"0",663,664,665,0,0,0,0,6.5,1,0
2,0x07f9d9cc1cd515ed,"2023-11-06 10:59:40",9257,"0",682,683,668,0,0,0,0,19.0,1,0
2,0x07f9d9cc1cd515ed,"2023-11-06 10:59:40",9257,"0",684,685,662,0,0,0,0,12.5,1,0
2,0x7d18ddd6059d4839,"2023-11-06 11:02:33",9258,"0",682,683,668,0,0,0,0,19.0,1,0
2,0x7d18ddd6059d4839,"2023-11-06 11:02:33",9258,"0",1199,1200,665,0,0,0,0,7.5,1,0
2,0x97498fed959eed4e,"2023-11-06 11:30:50",9260,"0",682,683,668,0,0,0,0,189999995999981,4294967295,0
2,0x608aadd25434a8d7,"2023-11-06 12:02:21",9261,"2023-11-06-29678",740,741,0,0,0,0,0,0.0,1,0
2,0x608aadd25434a8d7,"2023-11-06 12:02:21",9261,"2023-11-06-29678",1220,1224,0,0,0,0,0,0.0,1,0
2,0x608aadd25434a8d7,"2023-11-06 12:02:21",9261,"2023-11-06-29678",3138,3139,0,0,0,0,0,0.0,1,0
2,0x238717b2455111c8,"2023-11-06 12:02:21",9262,"2023-11-06-29677",3048,1772,0,0,0,0,0,0.0,1,0
2,0xef5fb74cd08a8153,"2023-11-06 13:07:42",9263,"0",819,820,742,0,0,0,0,27.5,1,0
2,0xef5fb74cd08a8153,"2023-11-06 13:07:42",9263,"0",2149,0,1630,0,0,0,0,0.0,2,1
2,0x7fce656716149dac,"2023-11-06 13:12:56",9264,"0",1238,1239,745,0,0,0,0,11.0,1,0
2,0x7998b468f04f8ede,"2023-11-06 13:16:22",9265,"0",666,667,668,0,0,0,0,25.0,1,0
2,0x8f3ca019dca6b7ac,"2023-11-06 13:23:17",9268,"0",2620,2621,769,0,0,0,0,4.5,1,0
2,0x62b8f0b50f2f4b55,"2023-11-06 13:30:46",9269,"0",798,799,800,0,0,0,0,14.0,1,0
2,0x62b8f0b50f2f4b55,"2023-11-06 13:30:46",9269,"0",815,1201,3416,0,0,0,0,3.0,1,0
2,0xa44a0683c12523eb,"2023-11-06 13:31:24",9270,"0",682,683,668,0,0,0,0,19.0,1,0
2,0xa44a0683c12523eb,"2023-11-06 13:31:24",9270,"0",684,685,662,0,0,0,0,12.5,1,0
2,0xde36ec1ce07f0195,"2023-11-06 14:18:11",9271,"0",676,677,678,0,0,0,0,29.5,2,0
2,0xde36ec1ce07f0195,"2023-11-06 14:18:11",9271,"0",775,776,2624,0,0,0,0,7.0,1,0
2,0xec8784816d250110,"2023-11-06 14:12:21",9272,"0",2093,2117,2118,0,0,0,0,2.16,1,0
2,0xec8784816d250110,"2023-11-06 14:12:21",9272,"0",2820,2821,2118,0,0,0,0,0.42,1,0
2,0xec8784816d250110,"2023-11-06 14:12:21",9272,"0",4044,4045,2118,0,0,0,0,1.92,2,0
2,0x8f3ca019dca6b7ac,"2023-11-06 14:15:53",9273,"0",663,664,665,0,0,0,0,6.5,1,0
2,0x8f3ca019dca6b7ac,"2023-11-06 14:15:53",9273,"0",674,675,662,0,0,0,0,12.5,1,0
2,0x8f3ca019dca6b7ac,"2023-11-06 14:15:53",9273,"0",781,782,691,0,0,0,0,14.0,1,0
2,0x03da93004ec048c9,"2023-11-06 14:23:22",9274,"0",2147,2148,1176,0,0,0,0,26.0,1,0
2,0x0a951a9b99d189f0,"2023-11-06 14:24:14",9275,"0",676,677,678,0,0,0,0,29.5,1,0
2,0x0a951a9b99d189f0,"2023-11-06 14:24:14",9275,"0",775,776,2624,0,0,0,0,7.0,1,0
2,0x81cbd8565208107b,"2023-11-06 15:08:39",9276,"0",2630,2631,2632,0,0,0,0,12.0,1,0
2,0x1ed448acf33f20b2,"2023-11-06 15:41:19",9277,"0",1184,1185,662,0,0,0,0,12.5,1,0
2,0x6ae40c6777be7c7f,"2023-11-06 15:48:58",9278,"0",2147,2148,1176,0,0,0,0,26.0,1,0
2,0x5b1d22c980b5ac4c,"2023-11-06 16:28:13",9279,"0",684,685,662,0,0,0,0,12.5,1,0
2,0x7fce656716149dac,"2023-11-06 16:46:28",9280,"0",1238,1239,745,0,0,0,0,11.0,1,0
2,0xabfcd0c98d6a722b,"2023-11-06 16:52:06",9281,"0",778,779,678,0,0,0,0,7.0,1,0
2,0x1e4e04c2a34e9904,"2023-11-06 16:53:51",9282,"0",1278,1279,1280,0,0,0,0,23.0,1,0
2,0x8f3ca019dca6b7ac,"2023-11-06 17:08:29",9283,"0",663,664,665,0,0,0,0,6.5,1,0
2,0x8f3ca019dca6b7ac,"2023-11-06 17:08:29",9283,"0",684,685,662,0,0,0,0,12.5,1,0
2,0x8f3ca019dca6b7ac,"2023-11-06 17:08:29",9283,"0",781,782,691,0,0,0,0,14.0,1,0
2,0x8f3ca019dca6b7ac,"2023-11-06 17:08:29",9283,"0",2620,2621,769,0,0,0,0,4.5,1,0
2,0xe14117d4598ff4f4,"2023-11-06 17:11:54",9284,"0",663,664,665,0,0,0,0,6.5,1,0
2,0xe14117d4598ff4f4,"2023-11-06 17:11:54",9284,"0",674,675,662,0,0,0,0,12.5,1,0
2,0xe14117d4598ff4f4,"2023-11-06 17:11:54",9284,"0",1211,1212,668,0,0,0,0,32.0,1,0
2,0x05ab3dc4d999cf85,"2023-11-06 17:33:04",9285,"0",1159,4046,1262,0,0,0,0,5.55,1,0
2,0x05ab3dc4d999cf85,"2023-11-06 17:33:04",9285,"0",2099,2100,1257,0,0,0,0,3.5,1,0
2,0x05ab3dc4d999cf85,"2023-11-06 17:33:04",9285,"0",4047,4048,1257,0,0,0,0,3.0,1,0
2,0x4b6d19635027fa05,"2023-11-06 17:52:50",9286,"0",732,733,734,0,0,0,0,24.0,1,0
2,0xb0681f0f60c223b0,"2023-11-06 18:10:33",9287,"0",3547,3548,722,0,0,0,0,10.0,1,0
2,0x5615e0e1644e264b,"2023-11-06 18:43:26",9288,"0",682,683,668,0,0,0,0,19.0,1,0
2,0xd3b2c4c50dbe0332,"2023-11-06 19:12:15",9289,"0",682,683,668,0,0,0,0,19.0,1,0
2,0xc08e452d4263d252,"2023-11-06 19:45:43",9290,"0",1754,1755,1756,0,0,0,0,32.0,1,1
2,0xc08e452d4263d252,"2023-11-06 19:45:43",9290,"0",2839,2840,1756,0,0,0,0,20.0,1,0
2,0x79b49b7261bdd417,"2023-11-06 19:21:12",9291,"0",660,661,662,0,0,0,0,28.0,2,0
2,0x79b49b7261bdd417,"2023-11-06 19:21:12",9291,"0",1703,1704,1176,0,0,0,0,118.0,4,0
2,0x7fce656716149dac,"2023-11-06 19:22:34",9292,"0",1238,1239,745,0,0,0,0,11.0,1,0
2,0x6c2958d58f924642,"2023-11-06 19:43:39",9293,"0",660,661,662,0,0,0,0,28.0,2,1
2,0x6c2958d58f924642,"2023-11-06 19:43:39",9293,"0",1728,1729,1176,0,0,0,0,78.3,3,1
2,0x69ea863408adcc22,"2023-11-06 20:21:15",9294,"0",2875,2876,662,0,0,0,0,20.5,1,0
2,0x69ea863408adcc22,"2023-11-06 20:21:15",9294,"0",3032,3033,2596,0,0,0,0,57.0,3,1
2,0x69ea863408adcc22,"2023-11-06 20:21:15",9294,"0",3412,3413,1698,0,0,0,0,30.0,1,1
2,0xfa10627833232b4c,"2023-11-06 20:11:29",9295,"0",1775,1776,668,0,0,0,0,34.9,1,0
2,0x7a74670e4aa0b7db,"2023-11-06 20:21:11",9296,"0",660,661,662,0,0,0,0,28.0,2,0
2,0x4e823d0e0ababff7,"2023-11-06 20:30:54",9297,"0",3863,3864,3865,0,0,0,0,26.1,3,1
2,0xad2858063f7c3b91,"2023-11-06 20:37:17",9298,"0",3048,1772,725,0,0,0,0,29.0,1,0
2,0xa655d0126f8e04de,"2023-11-06 20:31:46",9299,"0",723,724,725,0,0,0,0,22.0,1,0
2,0xbfb54644edf429b9,"2023-11-06 20:41:45",9300,"0",3863,3864,3865,0,0,0,0,8.7,1,0
2,0x71e5a1b68f0a4cd6,"2023-11-06 20:46:58",9301,"0",2607,2625,1158,0,0,0,0,161.28,240,0
2,0xad2858063f7c3b91,"2023-11-06 21:10:23",9302,"0",3048,1772,725,0,0,0,0,29.0,1,0
2,0xe23a11d01a8a3e20,"2023-11-06 21:14:06",9303,"0",1701,1702,1682,0,0,0,0,0.84,1,0
2,0xe23a11d01a8a3e20,"2023-11-06 21:14:06",9303,"0",3046,3047,2114,0,0,0,0,0.3,1,1
2,0xe23a11d01a8a3e20,"2023-11-06 21:14:06",9303,"0",4044,4049,1682,0,0,0,0,0.96,1,0
2,0xe23a11d01a8a3e20,"2023-11-06 21:14:06",9303,"0",4050,4051,2153,0,0,0,0,0.96,1,0
2,0x3d4a5d10f71cb4e2,"2023-11-06 21:13:46",9304,"0",3686,4052,4053,0,0,0,0,268.0,2,0
2,0x3c7017758db0f839,"2023-11-06 21:37:16",9305,"0",663,664,665,0,0,0,0,6.5,1,0
2,0x3c7017758db0f839,"2023-11-06 21:37:16",9305,"0",682,683,668,0,0,0,0,19.0,1,0
2,0x3c7017758db0f839,"2023-11-06 21:37:16",9305,"0",684,685,662,0,0,0,0,12.5,1,0
2,0x6fa6e91ac357f4b8,"2023-11-06 22:08:51",9306,"0",2630,2631,2632,0,0,0,0,36.0,3,0
2,0x58488de393a0f1c0,"2023-11-06 22:16:24",9307,"0",663,664,665,0,0,0,0,6.5,1,0
2,0x58488de393a0f1c0,"2023-11-06 22:16:24",9307,"0",682,683,668,0,0,0,0,19.0,1,0
2,0x58488de393a0f1c0,"2023-11-06 22:16:24",9307,"0",684,685,662,0,0,0,0,12.5,1,0
2,0xe5a3e9df04109bbf,"2023-11-06 22:26:55",9308,"0",2847,3073,3071,0,0,0,0,27.0,1,0
2,0xe5a3e9df04109bbf,"2023-11-06 22:26:55",9308,"0",2884,2885,3889,0,0,0,0,3.0,1,0
2,0xe5a3e9df04109bbf,"2023-11-06 22:26:55",9308,"0",3059,4054,662,0,0,0,0,16.0,1,0
2,0x52a6a4777ea66b01,"2023-11-06 22:31:55",9309,"0",663,664,665,0,0,0,0,6.5,1,0
2,0x52a6a4777ea66b01,"2023-11-06 22:31:55",9309,"0",674,675,662,0,0,0,0,12.5,1,0
2,0x52a6a4777ea66b01,"2023-11-06 22:31:55",9309,"0",1191,1192,665,0,0,0,0,10.5,1,0
2,0x52a6a4777ea66b01,"2023-11-06 22:31:55",9309,"0",1193,1194,1176,0,0,0,0,16.0,1,0
2,0x90456666a87f8864,"2023-11-06 23:26:32",9312,"0",4059,4060,3178,0,0,0,0,6.8,1,0
2,0x98e161601fb41398,"2023-11-06 23:28:07",9313,"0",4063,4064,4065,0,0,0,0,10.5,1,0
2,0xe4002ba0f2c2dd70,"2023-11-07 04:18:38",9324,"2023-11-07-1037nsjusu4s3894",212,213,207,0,0,0,0,10.0,1,0
2,0xe4002ba0f2c2dd70,"2023-11-07 04:18:38",9324,"2023-11-07-666",205,220,207,0,0,0,0,10.0,1,1
2,0xe4002ba0f2c2dd70,"2023-11-07 04:18:38",9324,"2023-11-07-666",214,215,0,0,0,0,0,500.11,1,1
2,0xe4002ba0f2c2dd70,"2023-11-07 04:18:38",9324,"2023-11-07-666",217,218,219,0,0,0,0,1000.0,2,1
2,0xe4002ba0f2c2dd70,"2023-11-07 04:18:38",9324,"2023-11-07-666",221,222,223,0,0,0,0,100.0,2,0
2,0xe4002ba0f2c2dd70,"2023-11-07 04:18:38",9324,"2023-11-07-937nsjusu 3894",205,206,207,0,0,0,0,500.0,2,0
2,0xe4002ba0f2c2dd70,"2023-11-07 04:18:38",9324,"2023-11-07-937nsjusu 3894",208,209,0,0,0,0,0,5.0,20,1
2,0xe4002ba0f2c2dd70,"2023-11-07 04:18:38",9324,"2023-11-07-937nsjusu 3894",210,211,0,0,0,0,0,100.0,6,0
2,0xe4002ba0f2c2dd70,"2023-11-07 04:18:38",9324,"2023-11-07-s1037nsjusu4s3894",212,213,207,0,0,0,0,15.0,10,0
2,0xe4002ba0f2c2dd70,"2023-11-07 04:18:38",9324,"2023-11-07-sfg1037nsjusu4s3894",205,220,207,0,0,0,0,10.0,1,1
2,0xe4002ba0f2c2dd70,"2023-11-07 04:18:38",9324,"2023-11-07-sfg1037nsjusu4s3894",212,213,207,0,0,0,0,130.0,1,0
2,0xe4002ba0f2c2dd70,"2023-11-07 04:18:38",9324,"2023-11-07-sfg1037nsjusu4s3894",214,215,0,0,0,0,0,500.11,1,1
2,0xe4002ba0f2c2dd70,"2023-11-07 04:18:38",9324,"2023-11-07-sfg1037nsjusu4s3894",217,218,219,0,0,0,0,1000.0,2,1
2,0x93d5d438d1c06c9f,"2023-11-07 04:18:38",9325,"2023-11-07-76677",221,222,223,0,0,0,0,100.0,2,0
2,0x98e161601fb41398,"2023-11-07 00:13:06",9518,"0",4063,4064,4065,0,0,0,0,10.5,1,0
2,0xcf71d030f3d708be,"2023-11-07 01:40:22",9526,"0",770,771,731,0,0,0,0,35.0,5,0
2,0xc16466b6a44077e1,"2023-11-07 02:39:22",9528,"0",737,738,739,0,0,0,0,4.0,1,0
2,0xc16466b6a44077e1,"2023-11-07 02:39:22",9528,"0",1236,1237,745,0,0,0,0,20.5,1,0
2,0xdc27c7d648921969,"2023-11-07 04:28:53",9532,"0",4089,4090,4091,0,0,0,0,2150.0,1,1
2,0xdc27c7d648921969,"2023-11-07 04:28:53",9532,"0",4092,4093,4091,0,0,0,0,1550.0,1,1
2,0xdc27c7d648921969,"2023-11-07 04:28:53",9532,"0",4094,4095,4091,0,0,0,0,265.0,1,1
2,0x52a6a4777ea66b01,"2023-11-07 06:44:28",9533,"0",663,664,665,0,0,0,0,6.5,1,0
2,0x52a6a4777ea66b01,"2023-11-07 06:44:28",9533,"0",786,787,662,0,0,0,0,9.0,1,0
